close,exchange,high,instrumentidentifier,tradedqty,lasttradetime,low,open,openinterest
247.3,NFO,247.4,NIFTY25MAY2318500PE,4000,2023-05-25 10:43:00+00,244.65,244.95,1395000
1.15,NFO,1.15,NIFTY25MAY2318500CE,646000,2023-05-25 10:43:00+00,1.1,1.15,15563400
247.95,NFO,249.95,NIFTY25MAY2318500PE,7750,2023-05-25 10:44:00+00,246.4,247.3,1394600
1.15,NFO,1.15,NIFTY25MAY2318500CE,506450,2023-05-25 10:44:00+00,1.1,1.1,15320400
1.15,NFO,1.15,NIFTY25MAY2318500CE,578700,2023-05-25 10:45:00+00,1.1,1.15,15320400
249,NFO,251.6,NIFTY25MAY2318500PE,11600,2023-05-25 10:45:00+00,247.95,247.95,1394600
1.15,NFO,1.15,NIFTY25MAY2318500CE,113050,2023-05-25 10:46:00+00,1.1,1.1,15320400
249.45,NFO,249.45,NIFTY25MAY2318500PE,9350,2023-05-25 10:46:00+00,245.2,248,1394600
1.1,NFO,1.15,NIFTY25MAY2318500CE,387150,2023-05-25 10:47:00+00,1.1,1.1,15387700
245.7,NFO,248.1,NIFTY25MAY2318500PE,3550,2023-05-25 10:47:00+00,244.55,247.95,1393350
1.05,NFO,1.15,NIFTY25MAY2318500CE,378150,2023-05-25 10:48:00+00,1.05,1.1,15387700
241,NFO,245.65,NIFTY25MAY2318500PE,8550,2023-05-25 10:48:00+00,241,245.4,1393350
240.45,NFO,241.6,NIFTY25MAY2318500PE,13600,2023-05-25 10:49:00+00,237,240.05,1393350
1.05,NFO,1.1,NIFTY25MAY2318500CE,124300,2023-05-25 10:49:00+00,1.05,1.05,15387700
1.05,NFO,1.1,NIFTY25MAY2318500CE,231950,2023-05-25 10:50:00+00,1.05,1.1,15365450
243.25,NFO,244.45,NIFTY25MAY2318500PE,9300,2023-05-25 10:50:00+00,237,239.8,1393550
1.1,NFO,1.1,NIFTY25MAY2318500CE,142700,2023-05-25 10:51:00+00,1.05,1.1,15365450
244.35,NFO,246,NIFTY25MAY2318500PE,12650,2023-05-25 10:51:00+00,242.95,243.25,1393550
240.7,NFO,244.35,NIFTY25MAY2318500PE,6850,2023-05-25 10:52:00+00,239.45,244.35,1393550
1,NFO,1.05,NIFTY25MAY2318500CE,290950,2023-05-25 10:52:00+00,1,1.05,15365450
1,NFO,1.05,NIFTY25MAY2318500CE,129950,2023-05-25 10:53:00+00,1,1,15218800
241.65,NFO,243.35,NIFTY25MAY2318500PE,3950,2023-05-25 10:53:00+00,239.75,240.7,1393450
1,NFO,1.05,NIFTY25MAY2318500CE,625950,2023-05-25 10:54:00+00,1,1.05,15218800
244.4,NFO,246.75,NIFTY25MAY2318500PE,11650,2023-05-25 10:54:00+00,241.35,241.65,1393450
0.95,NFO,1.05,NIFTY25MAY2318500CE,337250,2023-05-25 10:55:00+00,0.95,1,15218800
248.95,NFO,249.55,NIFTY25MAY2318500PE,13000,2023-05-25 10:55:00+00,244.2,244.4,1393450
241.5,NFO,249.55,NIFTY25MAY2318500PE,6600,2023-05-25 10:56:00+00,241.1,249.55,1383050
1,NFO,1.05,NIFTY25MAY2318500CE,858150,2023-05-25 10:56:00+00,0.95,1,15263850
241.5,NFO,242,NIFTY25MAY2318500PE,7200,2023-05-25 10:57:00+00,239.55,241.5,1383050
1,NFO,1.05,NIFTY25MAY2318500CE,170100,2023-05-25 10:57:00+00,1,1,15263850
1,NFO,1.05,NIFTY25MAY2318500CE,284050,2023-05-25 10:58:00+00,1,1.05,15263850
240.55,NFO,242.4,NIFTY25MAY2318500PE,7300,2023-05-25 10:58:00+00,238,242,1383050
0.95,NFO,1.05,NIFTY25MAY2318500CE,630050,2023-05-25 10:59:00+00,0.95,1.05,15200750
241.6,NFO,242.2,NIFTY25MAY2318500PE,14100,2023-05-25 10:59:00+00,237.45,240.6,1380200
1,NFO,1,NIFTY25MAY2318500CE,233150,2023-05-25 11:00:00+00,0.95,1,15200750
241.3,NFO,242.45,NIFTY25MAY2318500PE,4400,2023-05-25 11:00:00+00,240,241.6,1380200
1,NFO,1,NIFTY25MAY2318500CE,150000,2023-05-25 11:01:00+00,0.95,0.95,15200750
243.7,NFO,245.85,NIFTY25MAY2318500PE,8050,2023-05-25 11:01:00+00,241.3,241.3,1380200
0.95,NFO,1,NIFTY25MAY2318500CE,116750,2023-05-25 11:02:00+00,0.95,0.95,14838550
242.75,NFO,246.2,NIFTY25MAY2318500PE,8500,2023-05-25 11:02:00+00,242.75,243.7,1378650
0.95,NFO,1,NIFTY25MAY2318500CE,222950,2023-05-25 11:03:00+00,0.95,0.95,14838550
244.2,NFO,246.6,NIFTY25MAY2318500PE,7500,2023-05-25 11:03:00+00,243,243,1378650
245,NFO,246.25,NIFTY25MAY2318500PE,11500,2023-05-25 11:04:00+00,243.65,244.65,1378650
0.95,NFO,1,NIFTY25MAY2318500CE,183150,2023-05-25 11:04:00+00,0.95,0.95,14838550
0.95,NFO,1,NIFTY25MAY2318500CE,75150,2023-05-25 11:05:00+00,0.95,0.95,14602900
248.25,NFO,248.25,NIFTY25MAY2318500PE,6050,2023-05-25 11:05:00+00,244.15,245,1379500
245.7,NFO,248.25,NIFTY25MAY2318500PE,8950,2023-05-25 11:06:00+00,244.2,248.25,1379500
1,NFO,1,NIFTY25MAY2318500CE,77550,2023-05-25 11:06:00+00,0.95,0.95,14602900
0.95,NFO,1,NIFTY25MAY2318500CE,376650,2023-05-25 11:07:00+00,0.95,1,14602900
243.85,NFO,245.7,NIFTY25MAY2318500PE,10850,2023-05-25 11:07:00+00,241.65,245.7,1379500
1,NFO,1,NIFTY25MAY2318500CE,73600,2023-05-25 11:08:00+00,0.95,1,14619900
243.1,NFO,246,NIFTY25MAY2318500PE,6950,2023-05-25 11:08:00+00,241.4,243.85,1373650
0.9,NFO,1,NIFTY25MAY2318500CE,291800,2023-05-25 11:09:00+00,0.9,1,14619900
246,NFO,246,NIFTY25MAY2318500PE,8100,2023-05-25 11:09:00+00,242.3,242.3,1373650
243.85,NFO,246.8,NIFTY25MAY2318500PE,4100,2023-05-25 11:10:00+00,243.85,246,1373650
0.95,NFO,0.95,NIFTY25MAY2318500CE,86850,2023-05-25 11:10:00+00,0.9,0.9,14619900
245.1,NFO,247,NIFTY25MAY2318500PE,12400,2023-05-25 11:11:00+00,243.85,243.85,1371050
0.9,NFO,0.95,NIFTY25MAY2318500CE,96850,2023-05-25 11:11:00+00,0.9,0.95,14565250
243.8,NFO,245.85,NIFTY25MAY2318500PE,7950,2023-05-25 11:12:00+00,242.6,245.1,1371050
0.9,NFO,0.95,NIFTY25MAY2318500CE,115600,2023-05-25 11:12:00+00,0.9,0.9,14565250
0.95,NFO,0.95,NIFTY25MAY2318500CE,164650,2023-05-25 11:13:00+00,0.9,0.9,14565250
242.5,NFO,244.05,NIFTY25MAY2318500PE,11450,2023-05-25 11:13:00+00,241.2,244.05,1371050
242.8,NFO,242.8,NIFTY25MAY2318500PE,18750,2023-05-25 11:14:00+00,238.9,242.5,1371050
0.9,NFO,0.95,NIFTY25MAY2318500CE,425750,2023-05-25 11:14:00+00,0.9,0.95,14476300
243.6,NFO,245.15,NIFTY25MAY2318500PE,19550,2023-05-25 11:15:00+00,241,243.25,1372200
0.95,NFO,0.95,NIFTY25MAY2318500CE,171650,2023-05-25 11:15:00+00,0.9,0.9,14476300
0.9,NFO,0.95,NIFTY25MAY2318500CE,605750,2023-05-25 11:16:00+00,0.85,0.9,14476300
250.45,NFO,251,NIFTY25MAY2318500PE,24600,2023-05-25 11:16:00+00,244,244,1372200
0.85,NFO,0.9,NIFTY25MAY2318500CE,397500,2023-05-25 11:17:00+00,0.85,0.85,14657700
261.05,NFO,267.85,NIFTY25MAY2318500PE,122700,2023-05-25 11:17:00+00,251.8,251.8,1377450
264,NFO,268.5,NIFTY25MAY2318500PE,58550,2023-05-25 11:18:00+00,261.85,262.85,1377450
0.9,NFO,0.95,NIFTY25MAY2318500CE,1073600,2023-05-25 11:18:00+00,0.85,0.9,14657700
0.95,NFO,1,NIFTY25MAY2318500CE,870400,2023-05-25 11:19:00+00,0.9,0.9,14657700
267.95,NFO,269.8,NIFTY25MAY2318500PE,40000,2023-05-25 11:19:00+00,264.8,264.85,1377450
1,NFO,1,NIFTY25MAY2318500CE,161200,2023-05-25 11:20:00+00,0.95,1,14472000
267.45,NFO,272,NIFTY25MAY2318500PE,49550,2023-05-25 11:20:00+00,265.2,268.9,1390700
268.15,NFO,274,NIFTY25MAY2318500PE,44100,2023-05-25 11:21:00+00,266.85,267.9,1390700
1,NFO,1,NIFTY25MAY2318500CE,178650,2023-05-25 11:21:00+00,0.95,0.95,14472000
267.5,NFO,271,NIFTY25MAY2318500PE,14850,2023-05-25 11:22:00+00,267.5,268.8,1390700
0.95,NFO,1,NIFTY25MAY2318500CE,597450,2023-05-25 11:22:00+00,0.95,1,14472000
267.05,NFO,268.45,NIFTY25MAY2318500PE,20000,2023-05-25 11:23:00+00,264.2,268.35,1381350
0.95,NFO,1,NIFTY25MAY2318500CE,275600,2023-05-25 11:23:00+00,0.95,1,14296250
269.15,NFO,269.4,NIFTY25MAY2318500PE,11950,2023-05-25 11:24:00+00,267.05,267.05,1381350
0.95,NFO,1,NIFTY25MAY2318500CE,268600,2023-05-25 11:24:00+00,0.95,0.95,14296250
1,NFO,1,NIFTY25MAY2318500CE,269450,2023-05-25 11:25:00+00,0.95,0.95,14296250
272.35,NFO,273.65,NIFTY25MAY2318500PE,20600,2023-05-25 11:25:00+00,268.6,269.15,1381350
270.55,NFO,272.8,NIFTY25MAY2318500PE,11150,2023-05-25 11:26:00+00,269.3,271.7,1378300
0.95,NFO,1,NIFTY25MAY2318500CE,132600,2023-05-25 11:26:00+00,0.95,1,14320050
275.2,NFO,276.05,NIFTY25MAY2318500PE,16050,2023-05-25 11:27:00+00,269.6,270.6,1378300
1,NFO,1,NIFTY25MAY2318500CE,185750,2023-05-25 11:27:00+00,0.95,1,14320050
1,NFO,1,NIFTY25MAY2318500CE,350350,2023-05-25 11:28:00+00,0.95,0.95,14320050
274.9,NFO,276.75,NIFTY25MAY2318500PE,16750,2023-05-25 11:28:00+00,272.1,274.3,1378300
274.8,NFO,276.05,NIFTY25MAY2318500PE,13150,2023-05-25 11:29:00+00,272.75,274.9,1376550
1,NFO,1,NIFTY25MAY2318500CE,348800,2023-05-25 11:29:00+00,0.95,1,14303650
275.1,NFO,276,NIFTY25MAY2318500PE,14300,2023-05-25 11:30:00+00,273.15,274.85,1376550
1.05,NFO,1.05,NIFTY25MAY2318500CE,645400,2023-05-25 11:30:00+00,0.95,1,14303650
1,NFO,1.05,NIFTY25MAY2318500CE,197750,2023-05-25 11:31:00+00,1,1,14303650
275.55,NFO,276.2,NIFTY25MAY2318500PE,14450,2023-05-25 11:31:00+00,272.55,275.1,1376550
284.15,NFO,284.15,NIFTY25MAY2318500PE,47650,2023-05-25 11:32:00+00,275.55,275.55,1360900
1.05,NFO,1.1,NIFTY25MAY2318500CE,494750,2023-05-25 11:32:00+00,1,1.05,14281850
1.05,NFO,1.1,NIFTY25MAY2318500CE,468700,2023-05-25 11:33:00+00,1.05,1.1,14281850
285.2,NFO,287.05,NIFTY25MAY2318500PE,29200,2023-05-25 11:33:00+00,282.15,285.5,1360900
279.85,NFO,285.2,NIFTY25MAY2318500PE,9750,2023-05-25 11:34:00+00,278.95,285.2,1360900
1.1,NFO,1.1,NIFTY25MAY2318500CE,227300,2023-05-25 11:34:00+00,1.05,1.1,14281850
1.05,NFO,1.1,NIFTY25MAY2318500CE,383400,2023-05-25 11:35:00+00,1.05,1.05,13978200
272.45,NFO,281.9,NIFTY25MAY2318500PE,19400,2023-05-25 11:35:00+00,272,280.3,1345800
272.6,NFO,276.2,NIFTY25MAY2318500PE,10550,2023-05-25 11:36:00+00,271,272.45,1345800
1.05,NFO,1.1,NIFTY25MAY2318500CE,209900,2023-05-25 11:36:00+00,1.05,1.05,13978200
1.05,NFO,1.1,NIFTY25MAY2318500CE,123900,2023-05-25 11:37:00+00,1.05,1.05,13978200
271.8,NFO,272.7,NIFTY25MAY2318500PE,27450,2023-05-25 11:37:00+00,268.75,272.6,1345800
272.5,NFO,275,NIFTY25MAY2318500PE,6300,2023-05-25 11:38:00+00,271,271.8,1360700
1.05,NFO,1.1,NIFTY25MAY2318500CE,368800,2023-05-25 11:38:00+00,1,1.1,14135650
273.55,NFO,274.25,NIFTY25MAY2318500PE,7250,2023-05-25 11:39:00+00,272.5,272.5,1360700
1.05,NFO,1.05,NIFTY25MAY2318500CE,74500,2023-05-25 11:39:00+00,1,1.05,14135650
1.05,NFO,1.05,NIFTY25MAY2318500CE,95650,2023-05-25 11:40:00+00,1,1,14135650
273.5,NFO,274.05,NIFTY25MAY2318500PE,9800,2023-05-25 11:40:00+00,272.2,272.95,1360700
274.55,NFO,277,NIFTY25MAY2318500PE,13300,2023-05-25 11:41:00+00,273.55,274.35,1360700
1,NFO,1.05,NIFTY25MAY2318500CE,322850,2023-05-25 11:41:00+00,1,1.05,14020300
1,NFO,1.05,NIFTY25MAY2318500CE,162150,2023-05-25 11:42:00+00,1,1.05,14020300
272.15,NFO,275.2,NIFTY25MAY2318500PE,5050,2023-05-25 11:42:00+00,271,275.2,1346850
272.8,NFO,273.6,NIFTY25MAY2318500PE,13350,2023-05-25 11:43:00+00,269.05,272.15,1346850
1.05,NFO,1.05,NIFTY25MAY2318500CE,158950,2023-05-25 11:43:00+00,1,1.05,14020300
1.05,NFO,1.05,NIFTY25MAY2318500CE,89750,2023-05-25 11:44:00+00,1,1.05,14059000
280,NFO,280,NIFTY25MAY2318500PE,17600,2023-05-25 11:44:00+00,272.55,272.8,1350300
1,NFO,1.05,NIFTY25MAY2318500CE,62650,2023-05-25 11:45:00+00,1,1.05,14059000
278.7,NFO,282.9,NIFTY25MAY2318500PE,22000,2023-05-25 11:45:00+00,277.8,280.5,1350300
274,NFO,278.7,NIFTY25MAY2318500PE,16550,2023-05-25 11:46:00+00,272.55,278.7,1350300
1,NFO,1.05,NIFTY25MAY2318500CE,97550,2023-05-25 11:46:00+00,1,1,14059000
272.5,NFO,275,NIFTY25MAY2318500PE,12700,2023-05-25 11:47:00+00,272.2,275,1350300
1,NFO,1.05,NIFTY25MAY2318500CE,50550,2023-05-25 11:47:00+00,1,1,14044800
1.05,NFO,1.05,NIFTY25MAY2318500CE,127350,2023-05-25 11:48:00+00,1,1,14044800
272.1,NFO,274.3,NIFTY25MAY2318500PE,9450,2023-05-25 11:48:00+00,271.3,272.5,1344600
1.05,NFO,1.05,NIFTY25MAY2318500CE,95250,2023-05-25 11:49:00+00,1,1.05,14044800
266.45,NFO,272.1,NIFTY25MAY2318500PE,25550,2023-05-25 11:49:00+00,265.7,272.1,1344600
269,NFO,270.1,NIFTY25MAY2318500PE,6550,2023-05-25 11:50:00+00,265.65,266.45,1344600
1,NFO,1.05,NIFTY25MAY2318500CE,140100,2023-05-25 11:50:00+00,1,1.05,14055100
268,NFO,270,NIFTY25MAY2318500PE,8850,2023-05-25 11:51:00+00,265.6,269,1336950
1.05,NFO,1.05,NIFTY25MAY2318500CE,84200,2023-05-25 11:51:00+00,1,1,14055100
1.05,NFO,1.05,NIFTY25MAY2318500CE,124300,2023-05-25 11:52:00+00,1,1,14055100
266,NFO,268.25,NIFTY25MAY2318500PE,8050,2023-05-25 11:52:00+00,265,268,1336950
264.85,NFO,266.55,NIFTY25MAY2318500PE,11700,2023-05-25 11:53:00+00,262,266.55,1336950
1,NFO,1.05,NIFTY25MAY2318500CE,119450,2023-05-25 11:53:00+00,1,1,14030600
264.1,NFO,266.75,NIFTY25MAY2318500PE,2550,2023-05-25 11:54:00+00,263.75,264.85,1332000
1,NFO,1.05,NIFTY25MAY2318500CE,63900,2023-05-25 11:54:00+00,1,1.05,14030600
260.3,NFO,264.65,NIFTY25MAY2318500PE,11900,2023-05-25 11:55:00+00,260.1,264.65,1332000
1.05,NFO,1.1,NIFTY25MAY2318500CE,204300,2023-05-25 11:55:00+00,1,1.05,14030600
260.5,NFO,261,NIFTY25MAY2318500PE,14800,2023-05-25 11:56:00+00,257.65,260.3,1332000
1.05,NFO,1.1,NIFTY25MAY2318500CE,58850,2023-05-25 11:56:00+00,1.05,1.05,13934950
1.05,NFO,1.1,NIFTY25MAY2318500CE,93050,2023-05-25 11:57:00+00,1.05,1.05,13934950
260.3,NFO,261.9,NIFTY25MAY2318500PE,11050,2023-05-25 11:57:00+00,259,260.5,1325000
259.3,NFO,261.05,NIFTY25MAY2318500PE,6550,2023-05-25 11:58:00+00,257.55,260.4,1325000
1.05,NFO,1.1,NIFTY25MAY2318500CE,105300,2023-05-25 11:58:00+00,1.05,1.1,13934950
262,NFO,263,NIFTY25MAY2318500PE,7450,2023-05-25 11:59:00+00,260,260,1325000
1.05,NFO,1.1,NIFTY25MAY2318500CE,146550,2023-05-25 11:59:00+00,1.05,1.05,13905200
1.05,NFO,1.1,NIFTY25MAY2318500CE,67650,2023-05-25 12:00:00+00,1.05,1.1,13905200
263.55,NFO,263.8,NIFTY25MAY2318500PE,7750,2023-05-25 12:00:00+00,261.35,262.25,1331050
262.85,NFO,267.5,NIFTY25MAY2318500PE,25200,2023-05-25 12:01:00+00,262,263.55,1331050
1.05,NFO,1.1,NIFTY25MAY2318500CE,343800,2023-05-25 12:01:00+00,1.05,1.05,13905200
1.05,NFO,1.1,NIFTY25MAY2318500CE,262000,2023-05-25 12:02:00+00,1.05,1.05,14072500
263.7,NFO,264.4,NIFTY25MAY2318500PE,800,2023-05-25 12:02:00+00,262.5,262.85,1331050
1,NFO,1.1,NIFTY25MAY2318500CE,234900,2023-05-25 12:03:00+00,1,1.05,14072500
266.05,NFO,266.25,NIFTY25MAY2318500PE,4050,2023-05-25 12:03:00+00,263.65,263.7,1342400
267.6,NFO,267.6,NIFTY25MAY2318500PE,4150,2023-05-25 12:04:00+00,264.75,266.5,1342400
1,NFO,1.05,NIFTY25MAY2318500CE,54700,2023-05-25 12:04:00+00,1,1,14072500
267.9,NFO,270.85,NIFTY25MAY2318500PE,15450,2023-05-25 12:05:00+00,266.55,267.6,1342400
1.05,NFO,1.05,NIFTY25MAY2318500CE,158650,2023-05-25 12:05:00+00,1,1.05,14037100
264.95,NFO,271.4,NIFTY25MAY2318500PE,8200,2023-05-25 12:06:00+00,264.6,268.45,1345650
1.05,NFO,1.05,NIFTY25MAY2318500CE,122800,2023-05-25 12:06:00+00,1,1,14037100
1.05,NFO,1.05,NIFTY25MAY2318500CE,184450,2023-05-25 12:07:00+00,1,1.05,14037100
259,NFO,265.75,NIFTY25MAY2318500PE,8550,2023-05-25 12:07:00+00,258.4,264.95,1345650
257.05,NFO,259.55,NIFTY25MAY2318500PE,20200,2023-05-25 12:08:00+00,251.85,259.55,1345650
1.05,NFO,1.05,NIFTY25MAY2318500CE,90150,2023-05-25 12:08:00+00,1,1.05,14077800
0.95,NFO,1.05,NIFTY25MAY2318500CE,310750,2023-05-25 12:09:00+00,0.95,1.05,14077800
254.15,NFO,257.05,NIFTY25MAY2318500PE,10500,2023-05-25 12:09:00+00,252.3,257.05,1347400
252.55,NFO,257.2,NIFTY25MAY2318500PE,10400,2023-05-25 12:10:00+00,251.95,254.15,1347400
1,NFO,1,NIFTY25MAY2318500CE,57200,2023-05-25 12:10:00+00,0.95,0.95,14077800
254.85,NFO,258.55,NIFTY25MAY2318500PE,9050,2023-05-25 12:11:00+00,250.4,251.45,1347400
0.95,NFO,1,NIFTY25MAY2318500CE,318050,2023-05-25 12:11:00+00,0.9,1,14077800
0.9,NFO,0.95,NIFTY25MAY2318500CE,98250,2023-05-25 12:12:00+00,0.9,0.95,14138800
253.7,NFO,257.75,NIFTY25MAY2318500PE,6800,2023-05-25 12:12:00+00,253.15,254.85,1342400
255.4,NFO,257.7,NIFTY25MAY2318500PE,1950,2023-05-25 12:13:00+00,253.7,253.7,1342400
0.9,NFO,0.95,NIFTY25MAY2318500CE,161750,2023-05-25 12:13:00+00,0.9,0.9,14138800
0.9,NFO,0.95,NIFTY25MAY2318500CE,213150,2023-05-25 12:14:00+00,0.9,0.9,14138800
255.35,NFO,258.2,NIFTY25MAY2318500PE,3650,2023-05-25 12:14:00+00,254.85,255.95,1342400
252.9,NFO,256.2,NIFTY25MAY2318500PE,4900,2023-05-25 12:15:00+00,252.45,255.35,1345100
0.9,NFO,0.95,NIFTY25MAY2318500CE,83050,2023-05-25 12:15:00+00,0.9,0.9,14103750
252.25,NFO,253.85,NIFTY25MAY2318500PE,21450,2023-05-25 12:16:00+00,249.4,253.85,1345100
0.9,NFO,0.95,NIFTY25MAY2318500CE,57500,2023-05-25 12:16:00+00,0.9,0.9,14103750
252.9,NFO,253,NIFTY25MAY2318500PE,4900,2023-05-25 12:17:00+00,249.8,252.9,1345100
0.9,NFO,0.95,NIFTY25MAY2318500CE,49400,2023-05-25 12:17:00+00,0.9,0.9,14103750
0.95,NFO,0.95,NIFTY25MAY2318500CE,143600,2023-05-25 12:18:00+00,0.9,0.9,14066100
248.4,NFO,252.9,NIFTY25MAY2318500PE,13400,2023-05-25 12:18:00+00,246.55,252.9,1343850
247.45,NFO,248.6,NIFTY25MAY2318500PE,9450,2023-05-25 12:19:00+00,245.05,248.15,1343850
0.9,NFO,0.95,NIFTY25MAY2318500CE,51800,2023-05-25 12:19:00+00,0.9,0.95,14066100
249.85,NFO,249.85,NIFTY25MAY2318500PE,13200,2023-05-25 12:20:00+00,244.55,247.35,1343850
0.9,NFO,0.95,NIFTY25MAY2318500CE,270350,2023-05-25 12:20:00+00,0.85,0.9,14066100
251.35,NFO,252.2,NIFTY25MAY2318500PE,13600,2023-05-25 12:21:00+00,248,249.45,1339800
0.85,NFO,0.9,NIFTY25MAY2318500CE,77450,2023-05-25 12:21:00+00,0.85,0.9,14075100
0.85,NFO,0.9,NIFTY25MAY2318500CE,350350,2023-05-25 12:22:00+00,0.8,0.85,14075100
251.55,NFO,252.2,NIFTY25MAY2318500PE,4550,2023-05-25 12:22:00+00,250.25,251.55,1339800
252.4,NFO,253.35,NIFTY25MAY2318500PE,6200,2023-05-25 12:23:00+00,251.1,251.55,1339800
0.8,NFO,0.85,NIFTY25MAY2318500CE,761350,2023-05-25 12:23:00+00,0.8,0.85,14075100
246,NFO,253.45,NIFTY25MAY2318500PE,21050,2023-05-25 12:24:00+00,246,253.45,1340000
0.85,NFO,0.85,NIFTY25MAY2318500CE,73650,2023-05-25 12:24:00+00,0.8,0.85,14146950
0.8,NFO,0.85,NIFTY25MAY2318500CE,73450,2023-05-25 12:25:00+00,0.8,0.85,14146950
248.55,NFO,249.1,NIFTY25MAY2318500PE,9550,2023-05-25 12:25:00+00,243.95,247.65,1340000
0.85,NFO,0.85,NIFTY25MAY2318500CE,41150,2023-05-25 12:26:00+00,0.8,0.8,14146950
249,NFO,251.05,NIFTY25MAY2318500PE,5950,2023-05-25 12:26:00+00,247.8,248.55,1340000
0.8,NFO,0.85,NIFTY25MAY2318500CE,61550,2023-05-25 12:27:00+00,0.8,0.85,14129650
252.5,NFO,252.9,NIFTY25MAY2318500PE,11000,2023-05-25 12:27:00+00,248.95,249.4,1336250
252,NFO,253.8,NIFTY25MAY2318500PE,5600,2023-05-25 12:28:00+00,250.75,251.45,1336250
0.8,NFO,0.85,NIFTY25MAY2318500CE,452000,2023-05-25 12:28:00+00,0.75,0.85,14129650
252.55,NFO,254,NIFTY25MAY2318500PE,2900,2023-05-25 12:29:00+00,252,253.2,1336250
0.8,NFO,0.8,NIFTY25MAY2318500CE,99250,2023-05-25 12:29:00+00,0.75,0.75,14129650
260.35,NFO,261.1,NIFTY25MAY2318500PE,24200,2023-05-25 12:30:00+00,252,253.2,1330250
0.7,NFO,0.8,NIFTY25MAY2318500CE,360550,2023-05-25 12:30:00+00,0.7,0.75,13963000
0.7,NFO,0.75,NIFTY25MAY2318500CE,73850,2023-05-25 12:31:00+00,0.7,0.7,13963000
262.2,NFO,264.2,NIFTY25MAY2318500PE,19800,2023-05-25 12:31:00+00,258.95,260.3,1330250
0.7,NFO,0.75,NIFTY25MAY2318500CE,520750,2023-05-25 12:32:00+00,0.7,0.7,13963000
265.65,NFO,268,NIFTY25MAY2318500PE,18500,2023-05-25 12:32:00+00,262.2,262.2,1330250
0.75,NFO,0.75,NIFTY25MAY2318500CE,177600,2023-05-25 12:33:00+00,0.7,0.75,13799750
267.05,NFO,267.25,NIFTY25MAY2318500PE,19700,2023-05-25 12:33:00+00,263.25,264.95,1318200
264.8,NFO,267,NIFTY25MAY2318500PE,7550,2023-05-25 12:34:00+00,263,267,1318200
0.7,NFO,0.75,NIFTY25MAY2318500CE,93650,2023-05-25 12:34:00+00,0.7,0.75,13799750
0.7,NFO,0.75,NIFTY25MAY2318500CE,175800,2023-05-25 12:35:00+00,0.7,0.7,13799750
265,NFO,266.9,NIFTY25MAY2318500PE,7850,2023-05-25 12:35:00+00,263.05,266.9,1318200
0.75,NFO,0.75,NIFTY25MAY2318500CE,89350,2023-05-25 12:36:00+00,0.7,0.7,13772550
265.7,NFO,267.5,NIFTY25MAY2318500PE,10300,2023-05-25 12:36:00+00,264.65,266.05,1319250
264.5,NFO,267.45,NIFTY25MAY2318500PE,7350,2023-05-25 12:37:00+00,261.15,265.7,1319250
0.75,NFO,0.75,NIFTY25MAY2318500CE,60450,2023-05-25 12:37:00+00,0.7,0.75,13772550
264.7,NFO,266.15,NIFTY25MAY2318500PE,7250,2023-05-25 12:38:00+00,262,264.45,1319250
0.75,NFO,0.75,NIFTY25MAY2318500CE,279950,2023-05-25 12:38:00+00,0.7,0.7,13772550
0.7,NFO,0.75,NIFTY25MAY2318500CE,90500,2023-05-25 12:39:00+00,0.65,0.75,13707000
265.85,NFO,266.95,NIFTY25MAY2318500PE,9150,2023-05-25 12:39:00+00,264.2,264.7,1317050
0.65,NFO,0.7,NIFTY25MAY2318500CE,86750,2023-05-25 12:40:00+00,0.65,0.65,13707000
267,NFO,270.3,NIFTY25MAY2318500PE,13850,2023-05-25 12:40:00+00,266.2,266.2,1317050
0.65,NFO,0.7,NIFTY25MAY2318500CE,57450,2023-05-25 12:41:00+00,0.65,0.65,13707000
264.55,NFO,267,NIFTY25MAY2318500PE,8550,2023-05-25 12:41:00+00,263.85,267,1317050
266.6,NFO,267.4,NIFTY25MAY2318500PE,4900,2023-05-25 12:42:00+00,263,264.55,1314950
0.7,NFO,0.7,NIFTY25MAY2318500CE,61450,2023-05-25 12:42:00+00,0.65,0.7,13624950
268.55,NFO,269.6,NIFTY25MAY2318500PE,9500,2023-05-25 12:43:00+00,265.55,265.55,1314950
0.7,NFO,0.7,NIFTY25MAY2318500CE,113150,2023-05-25 12:43:00+00,0.65,0.65,13624950
0.65,NFO,0.7,NIFTY25MAY2318500CE,134600,2023-05-25 12:44:00+00,0.65,0.65,13624950
268.05,NFO,271.05,NIFTY25MAY2318500PE,12150,2023-05-25 12:44:00+00,268,270.15,1314950
266.1,NFO,269.7,NIFTY25MAY2318500PE,7050,2023-05-25 12:45:00+00,266.1,268,1313950
0.65,NFO,0.7,NIFTY25MAY2318500CE,521850,2023-05-25 12:45:00+00,0.65,0.65,13564900
0.65,NFO,0.7,NIFTY25MAY2318500CE,42300,2023-05-25 12:46:00+00,0.65,0.7,13564900
267.45,NFO,268.5,NIFTY25MAY2318500PE,9400,2023-05-25 12:46:00+00,264.75,266.1,1313950
266.9,NFO,269.65,NIFTY25MAY2318500PE,5600,2023-05-25 12:47:00+00,266.1,268.3,1313950
0.65,NFO,0.7,NIFTY25MAY2318500CE,93050,2023-05-25 12:47:00+00,0.65,0.7,13564900
267.45,NFO,267.75,NIFTY25MAY2318500PE,2400,2023-05-25 12:48:00+00,265,266.9,1315300
